step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
588,PAYMENT,4066.43,C340848950,0.0,0.0,M73216954,0.0,0.0,0,0
229,PAYMENT,19201.27,C1279454361,15663.0,0.0,M1128402967,0.0,0.0,0,0
399,PAYMENT,7036.68,C729139598,0.0,0.0,M754354360,0.0,0.0,0,0
203,PAYMENT,4471.66,C1149966250,156073.0,151601.34,M589551727,0.0,0.0,0,0
251,CASH_OUT,52431.75,C1155383732,0.0,0.0,C1971769226,3658027.03,3710458.77,0,0
137,CASH_IN,92945.49,C388316331,27569.0,120514.49,C1378439662,126590.38,33644.89,0,0
10,PAYMENT,14305.78,C332543401,1774816.95,1760511.17,M756273695,0.0,0.0,0,0
42,TRANSFER,9633.52,C1643765240,0.0,0.0,C1385337619,1203696.17,1213329.68,0,0
158,PAYMENT,11984.93,C1361510357,86587.48,74602.55,M360287620,0.0,0.0,0,0
201,PAYMENT,166.81,C1984641425,38303.0,38136.19,M849091276,0.0,0.0,0,0
23,PAYMENT,2388.66,C603279667,0.0,0.0,M292345463,0.0,0.0,0,0
184,CASH_OUT,37593.56,C1985553058,0.0,0.0,C1546697063,2351794.83,2389388.39,0,0
381,PAYMENT,27477.89,C137018274,0.0,0.0,M1870092961,0.0,0.0,0,0
301,CASH_IN,172098.87,C755834769,1948822.6,2120921.47,C1094729987,4076207.67,3904108.8,0,0
184,PAYMENT,14360.68,C1787645076,0.0,0.0,M2092542396,0.0,0.0,0,0
227,CASH_IN,16373.83,C391874789,107623.0,123996.83,C1863508511,750266.41,733892.59,0,0
514,CASH_IN,170909.26,C1870051305,1532242.73,1703151.99,C1200766388,548976.39,378067.13,0,0
137,CASH_OUT,96712.03,C513214412,0.0,0.0,C666610996,2144370.11,2241082.14,0,0
370,CASH_OUT,340400.81,C334529242,0.0,0.0,C1146265868,790937.05,1131337.86,0,0
235,CASH_OUT,49149.67,C1314376742,0.0,0.0,C1687524704,1792046.74,1841196.41,0,0
333,PAYMENT,3601.88,C1764819798,454946.0,451344.12,M1580514149,0.0,0.0,0,0
328,CASH_OUT,23525.23,C1524498870,0.0,0.0,C1462538755,200069.0,223594.23,0,0
254,PAYMENT,13126.38,C1528635473,72024.0,58897.62,M2010932512,0.0,0.0,0,0
34,CASH_OUT,196549.03,C1115662751,912.0,0.0,C455337475,0.0,196549.03,0,0
15,TRANSFER,656441.08,C2054215381,759.0,0.0,C1604920106,50812.18,707253.25,0,0
18,PAYMENT,15468.3,C2018250059,0.0,0.0,M1572927214,0.0,0.0,0,0
261,DEBIT,2762.77,C2121688033,0.0,0.0,C207195899,146051.77,148814.54,0,0
407,CASH_OUT,352015.18,C877767129,0.0,0.0,C2140434208,763863.93,1115879.12,0,0
374,TRANSFER,612951.27,C1118070452,41974.0,0.0,C137567387,0.0,612951.27,0,0
163,CASH_OUT,389816.08,C1835260454,99393.0,0.0,C452919929,0.0,389816.08,0,0
333,CASH_OUT,220165.12,C683484634,0.0,0.0,C722601245,237671.42,457836.54,0,0
154,CASH_OUT,168117.94,C1011760446,0.0,0.0,C705829513,8021177.67,8189295.6,0,0
474,CASH_IN,67481.39,C370433122,99733.0,167214.39,C1770492111,172751.77,105270.39,0,0
252,CASH_OUT,60758.6,C219529091,0.0,0.0,C1017198432,228094.96,288853.56,0,0
186,CASH_OUT,229446.18,C241583251,0.0,0.0,C2074195958,818426.77,1047872.95,0,0
262,PAYMENT,4704.93,C1919876959,19418.42,14713.49,M157162209,0.0,0.0,0,0
329,TRANSFER,318381.22,C1932578966,0.0,0.0,C1820361704,2032071.1,2350452.32,0,0
188,CASH_IN,160766.09,C526715735,2834466.02,2995232.11,C685376527,2947339.03,2786572.94,0,0
357,PAYMENT,24655.98,C1651481880,14457.12,0.0,M1397070225,0.0,0.0,0,0
206,PAYMENT,15463.36,C1569669545,0.0,0.0,M182612628,0.0,0.0,0,0
21,PAYMENT,5702.12,C316027101,204876.52,199174.4,M1889085636,0.0,0.0,0,0
286,PAYMENT,8483.44,C1663347892,4621.37,0.0,M959164622,0.0,0.0,0,0
9,PAYMENT,21396.91,C18802060,0.0,0.0,M1591555353,0.0,0.0,0,0
177,CASH_OUT,157930.1,C212559368,0.0,0.0,C170927057,12429484.37,12587414.47,0,0
304,CASH_IN,153789.49,C1181870132,5071.0,158860.49,C173950368,1430632.45,1276842.96,0,0
275,PAYMENT,2542.43,C1754463042,0.0,0.0,M172208451,0.0,0.0,0,0
19,PAYMENT,7187.06,C826782834,189680.81,182493.76,M1946782993,0.0,0.0,0,0
181,PAYMENT,26350.44,C1823455904,0.0,0.0,M1471451319,0.0,0.0,0,0
40,PAYMENT,5322.07,C730394174,0.0,0.0,M1971409607,0.0,0.0,0,0
9,CASH_IN,63370.31,C631148742,2289107.67,2352477.97,C392347203,647756.04,1209748.11,0,0
188,PAYMENT,5655.24,C146505633,274.0,0.0,M525273484,0.0,0.0,0,0
396,CASH_OUT,186015.43,C682719967,21269.0,0.0,C1177310555,0.0,186015.43,0,0
40,PAYMENT,21718.85,C1440235643,60942.0,39223.15,M1429050228,0.0,0.0,0,0
44,CASH_IN,294393.1,C193824329,2525989.6,2820382.7,C1535294870,506974.3,212581.2,0,0
370,CASH_OUT,26186.01,C87221590,0.0,0.0,C103903459,65377.06,91563.06,0,0
236,CASH_IN,138273.5,C2016547303,19623.0,157896.5,C1598400411,301819.72,163546.22,0,0
374,CASH_OUT,61858.97,C1514606030,0.0,0.0,C2138685984,287778.32,349637.29,0,0
235,PAYMENT,3756.2,C321206776,0.0,0.0,M1598126993,0.0,0.0,0,0
325,CASH_IN,301788.56,C848959402,2520083.61,2821872.17,C722131427,3039060.34,2737271.78,0,0
159,CASH_OUT,303124.63,C2064407397,252163.64,0.0,C591888653,7227327.66,7530452.29,0,0
212,CASH_OUT,248770.14,C1949503305,0.0,0.0,C1220067214,628841.95,877612.09,0,0
138,PAYMENT,9379.87,C1637621642,369457.25,360077.38,M1010510702,0.0,0.0,0,0
326,CASH_OUT,278904.86,C1005057821,65602.0,0.0,C231717011,19079.21,297984.07,0,0
133,PAYMENT,18999.58,C72292893,0.0,0.0,M263620413,0.0,0.0,0,0
209,CASH_IN,20800.65,C84291322,25567017.06,25587817.71,C278412767,721090.38,700289.73,0,0
614,CASH_IN,191143.16,C1025931457,5493559.28,5684702.44,C890257841,732392.42,541249.26,0,0
231,TRANSFER,391710.11,C514411545,0.0,0.0,C1817130133,2153444.52,2545154.63,0,0
231,CASH_IN,239450.97,C1475749846,50331.0,289781.97,C1517125701,0.0,0.0,0,0
157,PAYMENT,4851.27,C1528638671,0.0,0.0,M904475160,0.0,0.0,0,0
394,PAYMENT,8233.68,C970238387,383718.0,375484.32,M769107228,0.0,0.0,0,0
153,PAYMENT,11071.4,C1121033853,0.0,0.0,M1071561109,0.0,0.0,0,0
370,CASH_OUT,470932.58,C532355202,3504.0,0.0,C595392858,3357530.84,3828463.42,0,0
324,TRANSFER,879861.16,C306676737,241595.0,0.0,C1196320192,0.0,879861.16,0,0
41,CASH_OUT,74482.56,C1721960290,0.0,0.0,C2144512382,397288.67,1435120.4,0,0
376,PAYMENT,41808.31,C253938790,846.0,0.0,M1865138298,0.0,0.0,0,0
38,PAYMENT,12325.53,C1215338718,50253.0,37927.47,M1107661661,0.0,0.0,0,0
324,CASH_OUT,63524.24,C1161616505,113346.0,49821.76,C285990786,2260464.71,2323988.94,0,0
260,PAYMENT,23664.3,C702747748,244658.01,220993.71,M1827967263,0.0,0.0,0,0
346,PAYMENT,3657.02,C1294670497,257026.0,253368.98,M2083370917,0.0,0.0,0,0
326,CASH_OUT,12743.03,C752704313,0.0,0.0,C932398737,10759224.2,10771967.23,0,0
522,PAYMENT,3357.84,C95338794,0.0,0.0,M1844017477,0.0,0.0,0,0
15,CASH_OUT,243127.58,C918925728,1030.0,0.0,C2127232870,0.0,243127.58,0,0
119,PAYMENT,12212.69,C351772888,290099.0,277886.31,M1454936791,0.0,0.0,0,0
215,CASH_OUT,214902.02,C442992284,0.0,0.0,C1492779644,325597.45,540499.47,0,0
253,PAYMENT,16891.42,C1176856767,0.0,0.0,M836212033,0.0,0.0,0,0
167,CASH_IN,138522.72,C1040115832,1726727.79,1865250.51,C979637490,6071357.66,5932834.94,0,0
186,CASH_OUT,533232.4,C1548037119,148620.0,0.0,C539283631,896521.44,1634738.49,0,0
139,PAYMENT,5297.82,C1479758756,0.0,0.0,M954364679,0.0,0.0,0,0
155,CASH_OUT,4840.64,C736152236,115931.0,111090.36,C234344239,105875.61,110716.25,0,0
14,CASH_IN,488830.19,C1347340409,5925502.67,6414332.85,C429286458,757138.98,543308.91,0,0
302,CASH_IN,182230.72,C1832006496,9411601.74,9593832.46,C1019686375,8458307.97,8276077.25,0,0
378,PAYMENT,720.87,C277107982,0.0,0.0,M2054501717,0.0,0.0,0,0
306,CASH_OUT,76547.7,C235878404,0.0,0.0,C1005652717,5246182.28,5322729.98,0,0
255,PAYMENT,3898.31,C55065661,16286.65,12388.34,M344049552,0.0,0.0,0,0
394,PAYMENT,43175.23,C2113342741,108.0,0.0,M1167108637,0.0,0.0,0,0
139,PAYMENT,835.5,C1150945635,0.0,0.0,M816034330,0.0,0.0,0,0
178,CASH_IN,244158.89,C106349663,1201265.88,1445424.77,C386974889,315570.13,71411.25,0,0
667,PAYMENT,15383.14,C1007443117,643476.0,628092.86,M147094023,0.0,0.0,0,0
228,CASH_IN,50981.86,C280481636,1271733.19,1322715.05,C943339949,3362980.14,3311998.27,0,0
354,CASH_IN,223753.58,C40503557,507997.0,731750.58,C1374640158,0.0,0.0,0,0
687,CASH_IN,135541.34,C1007386603,3558952.87,3694494.21,C141015176,1416730.65,1281189.31,0,0
690,CASH_IN,419807.82,C1747040128,21126.0,440933.82,C307057389,1594966.99,1175159.18,0,0
138,PAYMENT,5212.1,C1625475757,530341.56,525129.46,M330924196,0.0,0.0,0,0
375,CASH_IN,408690.06,C1492525605,3921202.45,4329892.51,C30886801,5577612.84,5168922.78,0,0
155,CASH_OUT,307650.12,C485028166,0.0,0.0,C1475857538,779351.8,1231051.1,0,0
587,PAYMENT,14619.94,C132328959,0.0,0.0,M14812289,0.0,0.0,0,0
41,PAYMENT,11586.09,C1352393610,374951.09,363365.0,M852021387,0.0,0.0,0,0
120,PAYMENT,4729.9,C1203066456,34157.0,29427.1,M844131944,0.0,0.0,0,0
208,TRANSFER,32958.17,C832503253,114903.52,81945.36,C958135309,447434.51,553018.21,0,0
608,CASH_IN,117198.26,C1979014726,7643207.34,7760405.59,C96201026,4225738.99,4108540.74,0,0
42,PAYMENT,129.62,C1860655114,31996.0,31866.38,M1670131319,0.0,0.0,0,0
297,CASH_IN,197756.83,C1378196914,889404.61,1087161.43,C1258491345,2098450.23,1900693.4,0,0
207,PAYMENT,18066.38,C327035674,56565.0,38498.62,M997727304,0.0,0.0,0,0
233,PAYMENT,27875.47,C533929218,104902.0,77026.53,M2051209578,0.0,0.0,0,0
332,PAYMENT,18882.08,C1961230107,116022.0,97139.92,M416068997,0.0,0.0,0,0
262,CASH_OUT,327989.23,C1633004659,0.0,0.0,C1843777616,1273177.38,1601166.61,0,0
207,CASH_OUT,159585.32,C1689788340,123.0,0.0,C796141163,624849.37,784434.68,0,0
44,CASH_OUT,69495.81,C2079658418,32959.0,0.0,C1142371610,1876294.66,1945790.46,0,0
10,TRANSFER,933.04,C963673627,0.0,0.0,C637986933,10840.0,0.0,0,0
227,CASH_OUT,102274.09,C1824940038,112.0,0.0,C664057828,5491281.7,5593555.8,0,0
9,PAYMENT,16555.06,C973667322,24293.16,7738.1,M2083629742,0.0,0.0,0,0
234,PAYMENT,1035.79,C1210978337,0.0,0.0,M623420977,0.0,0.0,0,0
373,CASH_OUT,171887.86,C1468998947,0.0,0.0,C273914284,390477.33,562365.18,0,0
637,CASH_OUT,182013.11,C1235945392,0.0,0.0,C1152098679,575615.79,757628.9,0,0
308,CASH_OUT,234459.86,C247007883,10.0,0.0,C1892239439,0.0,234459.86,0,0
347,CASH_OUT,243372.39,C411237144,23342.15,0.0,C1200117755,16883386.14,17126758.54,0,0
37,CASH_IN,281943.8,C1782559076,9504927.19,9786870.98,C1820528317,2292322.79,2010378.99,0,0
212,PAYMENT,4409.39,C525026129,10445.9,6036.51,M171061234,0.0,0.0,0,0
402,CASH_OUT,320567.99,C1043571889,0.0,0.0,C1261436589,1018771.8,1339339.8,0,0
235,CASH_OUT,37355.18,C1992729109,1777.0,0.0,C161410072,258194.81,295549.99,0,0
407,PAYMENT,6577.23,C1986939302,51131.0,44553.77,M267806211,0.0,0.0,0,0
206,CASH_OUT,131259.48,C914169881,149.0,0.0,C1332354506,306940.05,438199.54,0,0
350,PAYMENT,48616.84,C692210027,20398.0,0.0,M464925252,0.0,0.0,0,0
18,CASH_IN,292184.0,C2136511896,51874.0,344058.0,C425523400,573362.94,281178.95,0,0
43,CASH_OUT,236534.3,C778055575,22305.0,0.0,C312409474,0.0,236534.3,0,0
155,PAYMENT,14200.44,C1051096348,0.0,0.0,M443068225,0.0,0.0,0,0
18,CASH_IN,240237.4,C2004214036,2748780.07,2989017.47,C1355181096,1049128.3,808890.9,0,0
374,CASH_OUT,514648.83,C2135428845,144757.0,0.0,C124728455,0.0,402666.62,0,0
379,CASH_OUT,12595.61,C1273656906,11283.0,0.0,C473591939,517312.43,384040.09,0,0
161,PAYMENT,20273.87,C1855521829,0.0,0.0,M992026376,0.0,0.0,0,0
37,CASH_IN,25869.77,C680865646,697741.0,723610.77,C1586670553,646943.36,621073.59,0,0
372,TRANSFER,88681.69,C279657991,29437.0,0.0,C1694314513,1443193.17,1531874.86,0,0
181,PAYMENT,25005.7,C1964250714,176.0,0.0,M1253847268,0.0,0.0,0,0
276,DEBIT,2754.17,C1490542876,783.0,0.0,C1539333363,1230040.44,1232794.6,0,0
161,CASH_OUT,8546.41,C1904993616,8013.0,0.0,C1985664112,206268.48,214814.89,0,0
285,PAYMENT,1343.2,C2070637113,970955.0,969611.8,M684517607,0.0,0.0,0,0
154,CASH_OUT,311154.38,C97460495,0.0,0.0,C1151486604,1622877.22,1934031.6,0,0
358,PAYMENT,33658.41,C1299364393,0.0,0.0,M1031453292,0.0,0.0,0,0
133,PAYMENT,7672.3,C1697775198,101220.0,93547.7,M1069207636,0.0,0.0,0,0
12,CASH_OUT,167694.09,C973935268,31236.0,0.0,C2112826959,3403054.88,4227966.06,0,0
305,TRANSFER,10000000.0,C1678630657,1086.0,0.0,C1330457927,0.0,13001677.61,0,0
378,CASH_OUT,139438.29,C411171949,48735.0,0.0,C1903894299,1133200.36,1272638.64,0,0
42,CASH_IN,199329.14,C869653215,88524.0,287853.14,C206810981,50910.44,0.0,0,0
371,PAYMENT,25214.0,C93642516,38877.0,13663.0,M191510473,0.0,0.0,0,0
44,CASH_OUT,237080.79,C1117797520,39891.0,0.0,C666662182,0.0,237080.79,0,0
333,CASH_OUT,102582.9,C794946535,0.0,0.0,C856934225,4122287.67,4224870.57,0,0
399,CASH_OUT,177276.4,C263496234,11057.0,0.0,C837985171,564895.76,742172.16,0,0
619,CASH_OUT,93383.07,C634636027,24460.0,0.0,C934120590,2582079.68,2675462.75,0,0
451,PAYMENT,803.76,C902922129,45570.0,44766.24,M1074525052,0.0,0.0,0,0
179,PAYMENT,6111.65,C1914631250,0.0,0.0,M887082980,0.0,0.0,0,0
158,PAYMENT,21065.09,C1276919565,3472.0,0.0,M1609815446,0.0,0.0,0,0
13,CASH_OUT,168872.69,C1808110411,449962.56,281089.87,C418719967,1784080.52,1952953.21,0,0
135,TRANSFER,1085756.92,C2034674307,499956.49,0.0,C929452805,3558127.38,4643884.3,0,0
374,PAYMENT,230.96,C836122166,0.0,0.0,M1594355593,0.0,0.0,0,0
231,TRANSFER,289930.14,C673732198,0.0,0.0,C78534874,402390.99,692321.13,0,0
43,TRANSFER,125006.94,C1148689369,0.0,0.0,C1349324347,744395.45,869402.39,0,0
253,CASH_IN,314047.31,C197399566,433106.03,747153.33,C1675932735,2932369.78,2618322.48,0,0
283,TRANSFER,950209.42,C97319266,0.0,0.0,C263888755,1681036.42,2631245.84,0,0
667,PAYMENT,5277.66,C336712850,417446.14,412168.48,M955856630,0.0,0.0,0,0
143,PAYMENT,14431.59,C301123581,0.0,0.0,M791788140,0.0,0.0,0,0
235,PAYMENT,10333.29,C1252205077,11398.0,1064.71,M808881600,0.0,0.0,0,0
163,CASH_OUT,92810.75,C1790812503,5081.0,0.0,C1117135,1586818.22,1679628.98,0,0
20,CASH_IN,56681.53,C964587886,105947.0,162628.53,C781340672,145929.44,89247.91,0,0
393,CASH_IN,54400.52,C1376730028,21484.0,75884.52,C1014995321,187019.82,132619.31,0,0
352,CASH_OUT,143751.58,C1430223478,11371.0,0.0,C168460061,866015.97,1009767.55,0,0
283,PAYMENT,8047.8,C1098616604,0.0,0.0,M1608984504,0.0,0.0,0,0
12,CASH_OUT,105167.8,C1587796705,0.0,0.0,C1778890613,772864.43,878032.23,0,0
21,CASH_OUT,160167.87,C2075366124,1280.81,0.0,C2065832069,381226.84,758756.47,0,0
232,CASH_OUT,160597.63,C1610533612,19913.77,0.0,C1761235633,1131708.93,1292306.56,0,0
370,CASH_OUT,17321.17,C1545628950,0.0,0.0,C811523054,12472267.33,12489588.5,0,0
39,CASH_OUT,133340.08,C1685413406,16260.0,0.0,C1992153733,235420.84,368760.92,0,0
402,PAYMENT,24086.25,C226911515,173836.32,149750.07,M1144622309,0.0,0.0,0,0
48,CASH_OUT,182650.97,C365889672,0.0,0.0,C842863493,1842167.67,2024818.63,0,0
42,CASH_OUT,187982.89,C1719821160,0.0,0.0,C391425917,290947.69,478930.58,0,0
226,TRANSFER,266966.45,C1316110669,10443.0,0.0,C531698367,38961.06,305927.5,0,0
157,CASH_OUT,349153.83,C1991953502,147514.0,0.0,C760619831,0.0,372401.94,0,0
346,CASH_OUT,23835.34,C1168258594,0.0,0.0,C1550543848,133004.24,156839.58,0,0
277,CASH_OUT,74793.47,C1332904381,102342.0,27548.53,C1713304058,1062991.98,1137785.45,0,0
331,CASH_IN,94102.36,C483191649,151112.0,245214.36,C1258684446,581687.9,487585.54,0,0
394,PAYMENT,31592.6,C1077144942,0.0,0.0,M1183778050,0.0,0.0,0,0
307,CASH_IN,162166.56,C322993986,378.0,162544.56,C19034384,1772181.9,1610015.34,0,0
36,CASH_OUT,242071.94,C234040219,268.0,0.0,C928749941,0.0,242071.94,0,0
47,PAYMENT,10413.92,C2100251084,55043.06,44629.14,M1659919296,0.0,0.0,0,0
280,PAYMENT,3308.01,C895313388,0.0,0.0,M718065800,0.0,0.0,0,0
276,PAYMENT,37409.75,C2097887377,0.0,0.0,M63546465,0.0,0.0,0,0
378,PAYMENT,12728.27,C2124309839,55968.0,43239.73,M51340442,0.0,0.0,0,0
310,CASH_OUT,110600.48,C678927028,0.0,0.0,C265108079,16633738.07,16744338.55,0,0
324,CASH_OUT,146833.31,C1615220198,42589.0,0.0,C1927106305,0.0,146833.31,0,0
239,PAYMENT,15135.73,C82307940,0.0,0.0,M690859161,0.0,0.0,0,0
573,CASH_OUT,10024.06,C1098539023,136533.0,126508.94,C2014733335,19454.56,29478.62,0,0
208,CASH_OUT,242844.42,C555758918,0.0,0.0,C2075557428,315743.2,558587.62,0,0
476,CASH_IN,200230.61,C1109988236,2434808.25,2635038.86,C1955428107,883658.55,683427.94,0,0
164,CASH_OUT,181214.32,C2084120469,6033.0,0.0,C1484692084,0.0,181214.32,0,0
306,CASH_OUT,197493.32,C2113597304,0.0,0.0,C1113315230,464952.5,662445.83,0,0
331,CASH_OUT,233778.65,C1163139452,7552.0,0.0,C161182079,0.0,233778.65,0,0
263,PAYMENT,521.27,C246761764,30576.0,30054.73,M1863109196,0.0,0.0,0,0
254,PAYMENT,4612.09,C776309258,39225.3,34613.21,M773892439,0.0,0.0,0,0
563,CASH_OUT,234031.95,C2038209338,4036.0,0.0,C650448360,13155901.89,13389933.84,0,0
253,PAYMENT,9762.06,C700479251,0.0,0.0,M451481949,0.0,0.0,0,0
183,PAYMENT,33735.04,C2073788956,64716.09,30981.05,M1056460331,0.0,0.0,0,0
400,CASH_OUT,88112.4,C1232977533,0.0,0.0,C526526123,407818.98,495931.38,0,0
495,TRANSFER,433790.5,C1538822000,0.0,0.0,C1438769473,2155445.25,2589235.75,0,0
232,CASH_OUT,80041.23,C1440074196,10676.0,0.0,C24154071,0.0,80041.23,0,0
206,PAYMENT,11694.3,C1507108945,156067.79,144373.49,M1905301698,0.0,0.0,0,0
235,CASH_OUT,242184.91,C1185488247,300305.0,58120.09,C1395440953,95087.7,337272.61,0,0
357,PAYMENT,8488.28,C847745960,79017.0,70528.72,M194257526,0.0,0.0,0,0
205,CASH_OUT,152147.58,C1601203179,55896.0,0.0,C291735913,0.0,152147.58,0,0
330,PAYMENT,3143.5,C1847190785,0.0,0.0,M1587567107,0.0,0.0,0,0
401,CASH_OUT,175408.34,C66872883,31617.0,0.0,C968843765,53772.72,229181.06,0,0
393,CASH_IN,210919.52,C215270781,22929.0,233848.52,C1084268868,249339.61,38420.08,0,0
44,CASH_IN,157998.92,C2118284789,21357.0,179355.92,C1645341410,187514.73,29515.81,0,0
157,CASH_IN,278092.73,C1680841288,35831.0,313923.73,C1910858641,4740916.37,4462823.63,0,0
347,CASH_OUT,113540.36,C41755887,0.0,0.0,C963877225,10501135.7,10614676.06,0,0
202,TRANSFER,658548.19,C1658723771,11349.0,0.0,C1063064052,4451.05,662999.23,0,0
281,CASH_OUT,271018.05,C956202849,21937.0,0.0,C813620494,2275482.64,2546500.69,0,0
17,PAYMENT,5498.04,C126717438,2511.0,0.0,M930872841,0.0,0.0,0,0
573,CASH_OUT,100885.3,C1289320288,3285.0,0.0,C1409755056,0.0,100885.3,0,0
276,CASH_OUT,26597.13,C279574962,39682.0,13084.87,C450764269,0.0,26597.13,0,0
236,PAYMENT,15189.02,C1497579675,50467.0,35277.98,M77279471,0.0,0.0,0,0
38,CASH_OUT,210301.81,C896040055,0.0,0.0,C1773129846,1395285.18,1605586.99,0,0
204,CASH_IN,250793.13,C1518815720,6451408.1,6702201.23,C529238590,1117332.12,866538.99,0,0
257,CASH_IN,35317.32,C626824122,1689171.23,1724488.55,C193127088,74964.93,39647.61,0,0
178,TRANSFER,612718.11,C937820875,0.0,0.0,C1638979623,1704852.57,2434584.75,0,0
227,PAYMENT,22161.15,C947342387,160316.0,138154.85,M927661897,0.0,0.0,0,0
252,CASH_OUT,30795.02,C1159810652,55177.0,24381.98,C357842301,235524.34,266319.37,0,0
34,PAYMENT,14633.22,C475385425,0.0,0.0,M72882375,0.0,0.0,0,0
250,PAYMENT,1945.47,C1867933519,0.0,0.0,M1047312567,0.0,0.0,0,0
234,CASH_IN,89549.28,C389818515,4663935.98,4753485.26,C1347150244,1857654.61,1768105.33,0,0
137,CASH_OUT,56581.07,C517014688,0.0,0.0,C1294409003,891429.14,948010.21,0,0
351,TRANSFER,453168.17,C1320851461,24054.0,0.0,C933651021,6312397.66,6765565.83,0,0
212,CASH_IN,44380.11,C1905974116,3649.0,48029.11,C1272034317,4871755.12,4827375.02,0,0
275,CASH_OUT,74940.68,C1106533995,47507.0,0.0,C413645379,298621.55,373562.24,0,0
136,CASH_OUT,133139.95,C405406956,591147.0,458007.05,C1465189041,561248.79,694388.74,0,0
156,PAYMENT,10277.47,C669328596,0.0,0.0,M1108650834,0.0,0.0,0,0
404,PAYMENT,4858.06,C1356521853,348225.48,343367.42,M1348310200,0.0,0.0,0,0
500,CASH_IN,70907.55,C2039631982,638404.0,709311.55,C1681282000,27162.39,0.0,0,0
299,PAYMENT,9220.86,C2122398658,0.0,0.0,M1754966516,0.0,0.0,0,0
525,PAYMENT,29043.52,C1713249036,11038.0,0.0,M179034834,0.0,0.0,0,0
183,PAYMENT,11803.52,C882775057,4068.0,0.0,M656495707,0.0,0.0,0,0
162,PAYMENT,3766.73,C586345874,49758.66,45991.93,M1299403569,0.0,0.0,0,0
281,CASH_IN,23478.61,C1492706271,2611011.06,2634489.67,C13877374,673913.02,650434.41,0,0
322,CASH_IN,4700.01,C1968162303,7812337.3,7817037.32,C342526795,526529.69,521829.68,0,0
369,PAYMENT,38432.59,C324382530,0.0,0.0,M1852219307,0.0,0.0,0,0
563,CASH_IN,267586.85,C984352903,2957638.5,3225225.35,C491499019,5077349.62,4809762.77,0,0
158,PAYMENT,19989.43,C1606574628,25636.0,5646.57,M385455802,0.0,0.0,0,0
203,CASH_OUT,50187.89,C1893485830,10641.0,0.0,C911031380,0.0,50187.89,0,0
522,PAYMENT,21767.09,C1423482352,0.0,0.0,M1002100574,0.0,0.0,0,0
135,PAYMENT,10254.19,C193926264,0.0,0.0,M1536850105,0.0,0.0,0,0
404,PAYMENT,3579.88,C696030377,1041.0,0.0,M800546206,0.0,0.0,0,0
36,CASH_OUT,68711.76,C598932778,0.0,0.0,C1441283114,678641.23,747352.99,0,0
9,PAYMENT,13003.76,C1087110621,0.0,0.0,M1570819056,0.0,0.0,0,0
253,CASH_OUT,230257.85,C110606956,0.0,0.0,C1880730884,310977.28,541235.13,0,0
178,CASH_IN,283355.22,C1371780308,9394681.88,9678037.1,C682699816,891463.13,608107.9,0,0
165,CASH_OUT,241658.49,C1462069141,0.0,0.0,C788278601,850579.4,1092237.89,0,0
233,CASH_IN,98501.55,C1304603554,2304462.8,2402964.35,C1415688420,973652.05,875150.5,0,0
355,PAYMENT,6866.07,C1023199840,27726.0,20859.93,M495445537,0.0,0.0,0,0
420,CASH_OUT,220350.96,C1388070084,66585.0,0.0,C1370443079,176052.78,396403.75,0,0
37,CASH_IN,150891.35,C1429965163,10840943.44,10991834.79,C2099241841,1711801.51,1560910.16,0,0
12,PAYMENT,13959.93,C423064727,0.0,0.0,M1993294828,0.0,0.0,0,0
330,PAYMENT,11061.92,C214103042,51550.0,40488.08,M1769991825,0.0,0.0,0,0
331,CASH_OUT,338986.94,C2028476099,45244.0,0.0,C452466919,1099089.34,1438076.29,0,0
307,CASH_OUT,281241.31,C252540561,27064.0,0.0,C1564335531,12234.38,293475.69,0,0
182,PAYMENT,4458.77,C77465304,0.0,0.0,M1965942945,0.0,0.0,0,0
399,CASH_OUT,117301.04,C1692632145,14996.0,0.0,C24903887,199547.55,316848.59,0,0
356,PAYMENT,15515.61,C502185384,0.0,0.0,M1283567081,0.0,0.0,0,0
394,CASH_OUT,217776.16,C1319415377,12442.0,0.0,C1318599633,178596.91,396373.06,0,0
303,CASH_IN,9762.83,C1301959596,61865.0,71627.83,C1969954821,0.0,0.0,0,0
42,CASH_OUT,225893.94,C966612660,0.0,0.0,C144585985,747694.45,973588.39,0,0
322,CASH_IN,244512.86,C86635766,4903229.77,5147742.64,C1040324539,1031686.26,787173.39,0,0
157,CASH_IN,204456.97,C1255870653,7459335.17,7663792.14,C1764864927,3936198.85,3731741.88,0,0
231,PAYMENT,2572.13,C992560559,513339.24,510767.11,M1404768185,0.0,0.0,0,0
353,PAYMENT,440.05,C1980328741,0.0,0.0,M1869027858,0.0,0.0,0,0
206,CASH_IN,130821.61,C1529501550,19494998.31,19625819.92,C1838837675,1596477.03,1465655.42,0,0
130,CASH_OUT,199225.72,C1166574158,0.0,0.0,C1346067945,5195184.7,5394410.42,0,0
426,CASH_IN,250882.37,C335483505,4578724.89,4829607.26,C461204929,5049372.5,4798490.13,0,0
212,TRANSFER,1220.8,C192629341,1220.8,0.0,C711485958,0.0,0.0,1,0
401,CASH_IN,205968.39,C1108602635,2763958.3,2969926.69,C1384241375,22561780.08,22355811.69,0,0
311,CASH_OUT,270220.45,C146290926,0.0,0.0,C1854607211,529572.67,799793.12,0,0
